customer_id,nama_pemilik,no_telepon,alamat,kecamatan,kota,kode_pos,car_id,nopol,model,varian,tahun,bahan_bakar,penggerak,transmisi,jenis_oli,interval_oli_km,segmen_pemakaian_asli,km_per_bulan
CUST0333,Joko Tanaka,082348619912,Jl. William Iskandar No. 246,Medan Marelan,Medan,20255,CAR0333,BK 2165 CZ,Innova Zenix,2.0 HV,2022,Hybrid,FWD,CVT,Full-Sintetik,10000,Weekend Warrior,1563.2
CUST0334,Bayu Siregar,081373377762,"Komp. Cemara Asri Blok F25, Jl. SM Raja",Medan Perjuangan,Medan,20233,CAR0334,BK 8203 UX,Avanza,1.3 E,2017,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,1568.1
CUST0335,Yuni Nugroho,081185815721,Jl. Sisingamangaraja No. 10,Medan Baru,Medan,20153,CAR0335,BK 3479 PX,Fortuner,2.8 GR 4x4,2017,Diesel,4x4,AT,Full-Sintetik,6000,Light Commuter,720.9
CUST0336,Ayu Panjaitan,082353944781,"Komp. Cemara Asri Blok C21, Jl. Brigjen Katamso",Medan Selayang,Medan,20131,CAR0336,BK 9667 SB,Avanza,1.5 G,2025,Bensin,FWD,AT,Semi-Sintetik,7000,Weekend Warrior,1464.8
CUST0337,Dimas Rangkuti,082378771749,"Komp. Tasbih Blok B29, Jl. Ringroad",Medan Maimun,Medan,20151,CAR0337,BK 9071 JS,Calya,1.2 G,2025,Bensin,FWD,MT,Mineral,4500,Heavy Daily,3252.8
CUST0338,Maruli Susanto,082272461355,"Komp. Cemara Asri Blok A27, Jl. Halat",Medan Kota,Medan,20212,CAR0338,BK 9705 FA,Yaris Cross,1.5 HV,2016,Hybrid,FWD,CVT,Full-Sintetik,10000,Weekend Warrior,1457.1
CUST0339,Wati Nugroho,082152443160,"Komp. Royal Sumatra Blok A10, Jl. Glugur",Medan Tuntungan,Medan,20135,CAR0339,BK 6484 FD,Innova Reborn,2.4 V Diesel,2019,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,1065.6
CUST0340,Hadi Damanik,083865599954,Jl. Iskandar Muda No. 98,Medan Tembung,Medan,20222,CAR0340,BK 4095 UH,Avanza,1.3 E,2018,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,455.8
CUST0341,Surya Tanjung,082225701910,Jl. HM Yamin No. 124,Medan Sunggal,Medan,20128,CAR0341,BK 6792 JW,Veloz,1.5 Q CVT,2025,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,3262.8
CUST0342,Frans Siregar,085277111722,"Perumahan J City Blok G10, Jl. Ringroad",Medan Petisah,Medan,20111,CAR0342,BK 3010 JA,Avanza,1.5 G,2023,Bensin,FWD,MT,Semi-Sintetik,7000,Heavy Daily,3050.9
CUST0343,Wahyu Sembiring,083862232396,"Komp. Citra Garden Blok C5, Jl. Krakatau",Medan Selayang,Medan,20131,CAR0343,BK 9958 WZ,Innova Reborn,2.4 V Diesel,2019,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,403.0
CUST0344,Yuni Nugroho,085259996109,Jl. Iskandar Muda No. 81,Medan Maimun,Medan,20151,CAR0344,BK 9741 VV,Avanza,1.5 G,2024,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3166.3
CUST0345,Erlina Tanjung,081275121013,"Komp. Cemara Asri Blok E25, Jl. Menteng",Medan Baru,Medan,20153,CAR0345,BK 2533 CX,Yaris,1.5 S,2024,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,901.8
CUST0346,Rizky Tarigan,083876143112,"Komp. Royal Sumatra Blok C9, Jl. William Iskandar",Medan Tuntungan,Medan,20135,CAR0346,BK 6139 KX,Fortuner,2.8 GR 4x4,2023,Diesel,4x4,AT,Full-Sintetik,6000,Heavy Daily,3301.2
CUST0347,Robby Pulungan,085223516148,Jl. Denai No. 13,Medan Barat,Medan,20231,CAR0347,BK 7541 XT,Agya,1.2 G,2020,Bensin,FWD,MT,Mineral,4500,Heavy Daily,2366.9
CUST0348,Pranata Tanaka,082392667166,Jl. Ringroad No. 207,Medan Area,Medan,20214,CAR0348,BK 1672 RS,Innova Reborn,2.4 V Diesel,2023,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,1712.5
CUST0349,Agus Ginting,085239417265,"Komp. Citra Garden Blok G11, Jl. Sutomo",Medan Kota,Medan,20212,CAR0349,BK 2816 HJ,Innova Reborn,2.0 G Bensin,2020,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,805.1
CUST0350,Agus Wijaya,081161682203,"Komp. Royal Sumatra Blok F3, Jl. Pasar Merah",Medan Petisah,Medan,20111,CAR0350,BK 2565 LJ,Innova Zenix,2.0 HV,2017,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,3060.4
CUST0351,Hendra Nasution,082278592595,Jl. Ringroad No. 12,Medan Timur,Medan,20231,CAR0351,BK 4512 SX,Avanza,1.5 G,2021,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,4020.7
CUST0352,Togar Sinaga,085185984232,Jl. Gatot Subroto No. 77,Medan Amplas,Medan,20148,CAR0352,BK 8865 XM,Agya,1.2 G,2018,Bensin,FWD,AT,Mineral,4500,Light Commuter,1186.1
CUST0353,Hermanto Maulana,085227055535,"Komp. Tasbih Blok E18, Jl. Adam Malik",Medan Petisah,Medan,20111,CAR0353,BK 3436 RP,Veloz,1.5 Q CVT,2022,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,1007.7
CUST0354,Tiur Wibowo,085128313225,Jl. Karya Wisata No. 186,Medan Barat,Medan,20231,CAR0354,BK 9644 VS,Hilux,2.4 D-Cab 4x4,2023,Diesel,4x4,MT,Full-Sintetik,6000,Light Commuter,522.9
CUST0355,Nurul Manurung,083897705494,"Komp. Royal Sumatra Blok G15, Jl. Brigjen Katamso",Medan Timur,Medan,20231,CAR0355,BK 8386 WP,Avanza,1.5 G,2025,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,938.1
CUST0356,Hendra Lubis,081286559382,Jl. Setia Budi No. 25,Medan Maimun,Medan,20151,CAR0356,BK 3585 RS,Avanza,1.5 G,2021,Bensin,FWD,MT,Semi-Sintetik,7000,Heavy Daily,2373.9
CUST0357,Surya Saputra,089675301954,"Komp. Cemara Asri Blok F19, Jl. Sisingamangaraja",Medan Barat,Medan,20231,CAR0357,BK 2116 CE,Innova Zenix,2.0 HV,2023,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,2725.4
CUST0358,Ratna Salim,082389126275,"Komp. Royal Sumatra Blok E6, Jl. Krakatau",Medan Labuhan,Medan,20252,CAR0358,BK 2490 CL,Avanza,1.3 E,2017,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,1183.6
CUST0359,Yuni Wibowo,082378044420,Jl. SM Raja No. 40,Medan Kota,Medan,20212,CAR0359,BK 3803 EF,Yaris,1.5 S,2018,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,1117.1
CUST0360,Roni Marpaung,081115221441,"Komp. Royal Sumatra Blok E22, Jl. Adam Malik",Medan Amplas,Medan,20148,CAR0360,BK 3344 MD,Raize,1.0 Turbo,2019,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,981.2
CUST0361,Maya Setiawan,082281118185,Jl. Denai No. 134,Medan Kota,Medan,20212,CAR0361,BK 5659 NW,Yaris Cross,1.5 HV,2019,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,2587.1
CUST0362,Ferry Marpaung,085397868856,Jl. Marelan Raya No. 83,Medan Baru,Medan,20153,CAR0362,BK 9644 BE,Avanza,1.3 E,2020,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,1361.0
CUST0363,Budi Setiawan,083884464419,Jl. Denai No. 148,Medan Barat,Medan,20231,CAR0363,BK 3410 XN,Innova Reborn,2.0 G Bensin,2024,Bensin,RWD,AT,Semi-Sintetik,7000,Heavy Daily,3422.3
CUST0364,Wati Siregar,082343295677,"Perumahan J City Blok A23, Jl. Pemuda",Medan Polonia,Medan,20157,CAR0364,BK 1943 NN,Avanza,1.5 G,2022,Bensin,FWD,AT,Semi-Sintetik,7000,Weekend Warrior,1546.7
CUST0365,Frans Dalimunthe,085255459870,"Perumahan J City Blok B10, Jl. Denai",Medan Kota,Medan,20212,CAR0365,BK 8162 WF,Agya,1.2 G,2024,Bensin,FWD,AT,Mineral,4500,Heavy Daily,2389.3
CUST0366,Rosma Silalahi,085161601997,Jl. Jamin Ginting No. 225,Medan Labuhan,Medan,20252,CAR0366,BK 3798 NL,Innova Reborn,2.4 V Diesel,2018,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,1243.7
CUST0367,Gunawan Batubara,089689526838,Jl. Menteng No. 138,Medan Sunggal,Medan,20128,CAR0367,BK 2026 ZR,Fortuner,2.4 VRZ 4x2,2017,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,998.0
CUST0368,Reza Wirawan,085327801304,Jl. Marelan Raya No. 193,Medan Labuhan,Medan,20252,CAR0368,BK 4543 RS,Agya,1.2 G,2018,Bensin,FWD,AT,Mineral,4500,Light Commuter,551.5
CUST0369,Sari Halim,083814796389,Jl. Marelan Raya No. 234,Medan Baru,Medan,20153,CAR0369,BK 9028 AL,Agya,1.2 G,2019,Bensin,FWD,AT,Mineral,4500,Light Commuter,759.4
CUST0370,Hadi Setiawan,085288482074,"Perumahan J City Blok B10, Jl. Iskandar Muda",Medan Marelan,Medan,20255,CAR0370,BK 9174 HF,Veloz,1.5 Q CVT,2018,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,3162.6
CUST0371,Frans Tarigan,089629354162,"Komp. Tasbih Blok F11, Jl. Adam Malik",Medan Tuntungan,Medan,20135,CAR0371,BK 8211 NB,Rush,1.5 S TRD,2020,Bensin,RWD,AT,Semi-Sintetik,7000,Heavy Daily,2470.4
CUST0372,Ferry Rahman,081396639219,"Komp. Cemara Asri Blok F8, Jl. Bromo",Medan Sunggal,Medan,20128,CAR0372,BK 5477 DH,Avanza,1.3 E,2016,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,1141.3
CUST0373,Nurul Setiawan,085311481317,Jl. Bromo No. 146,Medan Maimun,Medan,20151,CAR0373,BK 6587 PV,Innova Reborn,2.4 V Diesel,2019,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,950.6
CUST0374,Pranata Silalahi,085338455564,"Komp. Cemara Asri Blok C25, Jl. Dr. Mansyur",Medan Petisah,Medan,20111,CAR0374,BK 9719 SF,Raize,1.0 Turbo,2017,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1486.1
CUST0375,Andi Pulungan,085225566539,"Komp. Citra Garden Blok D16, Jl. Denai",Medan Petisah,Medan,20111,CAR0375,BK 2214 NF,Avanza,1.5 G,2025,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3139.6
CUST0376,Fitri Pratama,082259387234,Jl. Gatot Subroto No. 60,Medan Barat,Medan,20231,CAR0376,BK 4631 JN,Veloz,1.5 Q CVT,2024,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,1168.3
CUST0377,Boy Saragih,081171042038,Jl. Ringroad No. 129,Medan Helvetia,Medan,20124,CAR0377,BK 5195 XZ,Yaris,1.5 S,2025,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1491.5
CUST0378,Ferry Hutabarat,081351266894,"Komp. Cemara Asri Blok A20, Jl. Menteng",Medan Amplas,Medan,20148,CAR0378,BK 4215 VM,Innova Zenix,2.0 HV,2021,Hybrid,FWD,CVT,Full-Sintetik,10000,Weekend Warrior,1693.1
CUST0379,Ratna Susanto,081365783354,Jl. HM Yamin No. 214,Medan Deli,Medan,20241,CAR0379,BK 9836 WJ,Raize,1.0 Turbo,2020,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,3910.7
CUST0380,Hendra Maulana,081235828524,"Komp. Citra Garden Blok B11, Jl. Iskandar Muda",Medan Kota,Medan,20212,CAR0380,BK 2534 RN,Yaris,1.5 S,2023,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,1177.6
CUST0381,Roni Hutapea,082150591784,"Komp. Royal Sumatra Blok E26, Jl. Sekip",Medan Tuntungan,Medan,20135,CAR0381,BK 7332 YL,Innova Zenix,2.0 HV,2017,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,2482.7
CUST0382,Eko Hutabarat,089654631798,"Komp. Citra Garden Blok G17, Jl. Adam Malik",Medan Labuhan,Medan,20252,CAR0382,BK 1948 XV,Fortuner,2.4 VRZ 4x2,2025,Diesel,RWD,AT,Full-Sintetik,6000,Weekend Warrior,2290.0
CUST0383,Nurul Ginting,082377805414,"Komp. Cemara Asri Blok D18, Jl. Iskandar Muda",Medan Marelan,Medan,20255,CAR0383,BK 5103 FC,Avanza,1.5 G,2017,Bensin,FWD,MT,Semi-Sintetik,7000,Light Commuter,837.2
CUST0384,Roni Pratama,083892898372,Jl. SM Raja No. 78,Medan Tuntungan,Medan,20135,CAR0384,BK 3560 UF,Fortuner,2.4 VRZ 4x2,2017,Diesel,RWD,AT,Full-Sintetik,6000,Weekend Warrior,1673.5
CUST0385,Fahmi Simanjuntak,085287476021,Jl. Bromo No. 225,Medan Tembung,Medan,20222,CAR0385,BK 8039 NL,Avanza,1.3 E,2024,Bensin,RWD,AT,Semi-Sintetik,7000,Heavy Daily,2781.3
CUST0386,Robby Maulana,082162579385,Jl. Karya Wisata No. 38,Medan Area,Medan,20214,CAR0386,BK 4886 DN,Avanza,1.5 G,2019,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3520.0
CUST0387,Andi Pratama,082331719939,"Komp. Cemara Asri Blok F26, Jl. Jamin Ginting",Medan Johor,Medan,20144,CAR0387,BK 6933 PF,Avanza,1.3 E,2025,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,914.6
CUST0388,Ferry Sitorus,085365352883,"Perumahan J City Blok B21, Jl. HM Yamin",Medan Selayang,Medan,20131,CAR0388,BK 9318 KW,Veloz,1.5 Q CVT,2024,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,1577.6
CUST0389,Fahmi Nugroho,082136198455,Jl. Krakatau No. 182,Medan Deli,Medan,20241,CAR0389,BK 2228 HY,Avanza,1.5 G,2019,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,1047.8
CUST0390,Tiur Santoso,089625954781,"Perumahan J City Blok F2, Jl. HM Yamin",Medan Denai,Medan,20227,CAR0390,BK 7346 RS,Avanza,1.5 G,2017,Bensin,FWD,AT,Semi-Sintetik,7000,Weekend Warrior,1035.5
CUST0391,Roni Maulana,085260885835,"Komp. Tasbih Blok C25, Jl. Sutomo",Medan Helvetia,Medan,20124,CAR0391,BK 6153 SB,Avanza,1.5 G,2019,Bensin,FWD,MT,Semi-Sintetik,7000,Light Commuter,529.1
CUST0392,Taufik Hutapea,085360668251,"Komp. Citra Garden Blok A22, Jl. Glugur",Medan Amplas,Medan,20148,CAR0392,BK 4137 AT,Raize,1.0 Turbo,2024,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,677.9
CUST0393,Joko Ginting,082245875480,"Komp. Royal Sumatra Blok B15, Jl. Pancing",Medan Polonia,Medan,20157,CAR0393,BK 7532 JK,Calya,1.2 G,2017,Bensin,FWD,AT,Mineral,4500,Heavy Daily,2956.1
CUST0394,Pranata Wirawan,085115934072,Jl. HM Yamin No. 146,Medan Perjuangan,Medan,20233,CAR0394,BK 2779 NW,Avanza,1.5 G,2016,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3445.0
CUST0395,Eko Tanjung,085176514240,"Perumahan J City Blok B8, Jl. Halat",Medan Denai,Medan,20227,CAR0395,BK 2163 AJ,Yaris Cross,1.5 HV,2016,Hybrid,FWD,CVT,Full-Sintetik,10000,Weekend Warrior,1988.5
CUST0396,Hadi Maulana,085215448880,"Perumahan J City Blok G6, Jl. Menteng",Medan Maimun,Medan,20151,CAR0396,BK 9567 NK,Veloz,1.5 Q CVT,2018,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,944.1
CUST0397,Frans Tanaka,089645399422,Jl. Sekip No. 172,Medan Helvetia,Medan,20124,CAR0397,BK 3069 BM,Avanza,1.5 G,2020,Bensin,FWD,MT,Semi-Sintetik,7000,Weekend Warrior,1278.5
CUST0398,Nurul Purba,082311955215,Jl. Glugur No. 78,Medan Petisah,Medan,20111,CAR0398,BK 3204 ZA,Avanza,1.3 E,2019,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,1076.1
CUST0399,Rosma Pulungan,081232253706,"Perumahan J City Blok A25, Jl. HM Yamin",Medan Labuhan,Medan,20252,CAR0399,BK 3643 GG,Avanza,1.5 Veloz,2019,Bensin,FWD,AT,Full-Sintetik,9500,Heavy Daily,1425.7
CUST0400,Lestari Situmorang,081248046007,Jl. SM Raja No. 230,Medan Marelan,Medan,20255,CAR0400,BK 5004 SE,Avanza,1.5 G,2019,Bensin,FWD,MT,Semi-Sintetik,7000,Light Commuter,956.0
CUST0401,Wahyu Hutapea,082176668585,Jl. Pancing No. 35,Medan Maimun,Medan,20151,CAR0401,BK 4571 UT,Calya,1.2 G,2022,Bensin,FWD,AT,Mineral,4500,Heavy Daily,3064.0
CUST0402,Eko Salim,081273673688,"Komp. Tasbih Blok C17, Jl. Karya Wisata",Medan Barat,Medan,20231,CAR0402,BK 2794 JY,Innova Zenix,2.0 HV,2019,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,2946.6
CUST0403,Andi Tarigan,082173591839,Jl. Menteng No. 24,Medan Timur,Medan,20231,CAR0403,BK 3412 AG,Rush,1.5 S TRD,2018,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,655.2
CUST0404,Rosma Rangkuti,082252648044,"Komp. Tasbih Blok B23, Jl. Brigjen Katamso",Medan Denai,Medan,20227,CAR0404,BK 9023 WS,Avanza,1.5 Veloz,2025,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,1675.1
CUST0405,Andi Hutabarat,085385351975,"Komp. Cemara Asri Blok C24, Jl. Karya Wisata",Medan Deli,Medan,20241,CAR0405,BK 4822 NK,Yaris,1.5 S,2019,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1242.5
CUST0406,Juliana Susanto,085349306874,Jl. Bromo No. 153,Medan Polonia,Medan,20157,CAR0406,BK 4232 ZJ,Corolla Cross,1.8 HV,2021,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,2933.9
CUST0407,Joko Dalimunthe,085350061797,Jl. Sisingamangaraja No. 210,Medan Marelan,Medan,20255,CAR0407,BK 6944 SE,Raize,1.0 Turbo,2022,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1803.0
CUST0408,Santi Simanjuntak,083823871439,"Perumahan J City Blok C20, Jl. Halat",Medan Sunggal,Medan,20128,CAR0408,BK 1430 WE,Avanza,1.5 G,2023,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3226.1
CUST0409,Hadi Lubis,085320528084,"Komp. Tasbih Blok B11, Jl. Iskandar Muda",Medan Timur,Medan,20231,CAR0409,BK 8093 PD,Avanza,1.3 E,2017,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,600.7
CUST0410,Lestari Setiawan,085362049413,"Komp. Royal Sumatra Blok F21, Jl. Adam Malik",Medan Baru,Medan,20153,CAR0410,BK 6028 ME,Raize,1.0 Turbo,2019,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2377.9
CUST0411,Rosma Nugroho,081262165749,Jl. Sekip No. 88,Medan Johor,Medan,20144,CAR0411,BK 1282 DW,Veloz,1.5 Q CVT,2025,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,938.9
CUST0412,Mega Santoso,085364781551,"Komp. Royal Sumatra Blok A9, Jl. Jamin Ginting",Medan Petisah,Medan,20111,CAR0412,BK 4122 SJ,Avanza,1.5 G,2022,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,659.2
CUST0413,Tiur Hutapea,083824911196,"Komp. Cemara Asri Blok B21, Jl. Brigjen Katamso",Medan Area,Medan,20214,CAR0413,BK 2313 PM,Avanza,1.5 G,2017,Bensin,FWD,MT,Semi-Sintetik,7000,Heavy Daily,1200.0
CUST0414,Andi Tarigan,082278986369,"Perumahan J City Blok G22, Jl. Dr. Mansyur",Medan Barat,Medan,20231,CAR0414,BK 5148 XZ,Avanza,1.5 Veloz,2020,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,2917.3
CUST0415,Robby Saputra,089698259358,Jl. Sisingamangaraja No. 116,Medan Petisah,Medan,20111,CAR0415,BK 4786 VS,Avanza,1.5 Veloz,2020,Bensin,FWD,AT,Full-Sintetik,9500,Light Commuter,1353.0
CUST0416,Reza Suryadi,085121642997,Jl. Cemara No. 137,Medan Denai,Medan,20227,CAR0416,BK 2507 VD,Calya,1.2 G,2020,Bensin,FWD,MT,Mineral,4500,Light Commuter,1154.3
CUST0417,Ratna Wirawan,082267879578,Jl. SM Raja No. 68,Medan Johor,Medan,20144,CAR0417,BK 3146 JE,Yaris Cross,1.5 HV,2017,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,2274.9
CUST0418,Ratna Situmorang,085258944943,Jl. Ringroad No. 189,Medan Petisah,Medan,20111,CAR0418,BK 9277 ZR,Avanza,1.5 Veloz,2024,Bensin,FWD,AT,Full-Sintetik,9500,Weekend Warrior,2478.4
CUST0419,Joko Santoso,081279067469,"Komp. Citra Garden Blok B13, Jl. Kapten Muslim",Medan Timur,Medan,20231,CAR0419,BK 6925 BL,Avanza,1.5 G,2020,Bensin,FWD,MT,Semi-Sintetik,7000,Weekend Warrior,1675.5
CUST0420,Rosma Tanjung,089651716947,Jl. Dr. Mansyur No. 50,Medan Selayang,Medan,20131,CAR0420,BK 1335 DA,Avanza,1.3 E,2023,Bensin,RWD,MT,Semi-Sintetik,7000,Weekend Warrior,2299.4
CUST0421,Rendi Tarigan,082138595711,"Komp. Tasbih Blok F4, Jl. Dr. Mansyur",Medan Marelan,Medan,20255,CAR0421,BK 4546 TS,Agya,1.2 G,2016,Bensin,FWD,MT,Mineral,4500,Light Commuter,1022.8
CUST0422,Yuni Wijaya,081277506592,Jl. Cemara No. 5,Medan Kota,Medan,20212,CAR0422,BK 7811 JL,Innova Reborn,2.4 V Diesel,2018,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,532.4
CUST0423,Robby Simanjuntak,081334702297,"Komp. Royal Sumatra Blok D1, Jl. Krakatau",Medan Polonia,Medan,20157,CAR0423,BK 3419 HJ,Raize,1.0 Turbo,2016,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,2079.1
CUST0424,Surya Pohan,082252255935,"Komp. Citra Garden Blok A15, Jl. Gajah Mada",Medan Deli,Medan,20241,CAR0424,BK 6787 DC,Fortuner,2.8 GR 4x4,2024,Diesel,4x4,AT,Full-Sintetik,6000,Weekend Warrior,1319.5
CUST0425,Dedi Lubis,083898306126,Jl. Kapten Muslim No. 152,Medan Johor,Medan,20144,CAR0425,BK 2839 YM,Avanza,1.5 Veloz,2023,Bensin,FWD,AT,Full-Sintetik,9500,Weekend Warrior,1380.4
CUST0426,Santi Situmorang,082188156607,Jl. Dr. Mansyur No. 31,Medan Tembung,Medan,20222,CAR0426,BK 7237 LW,Innova Reborn,2.4 V Diesel,2016,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,1423.4
CUST0427,Indra Effendi,085299725339,"Komp. Citra Garden Blok C29, Jl. Marelan Raya",Medan Amplas,Medan,20148,CAR0427,BK 8982 DD,Avanza,1.5 G,2016,Bensin,FWD,AT,Semi-Sintetik,7000,Weekend Warrior,1529.0
CUST0428,Andi Maulana,081165137338,Jl. AH Nasution No. 129,Medan Johor,Medan,20144,CAR0428,BK 6775 PZ,Yaris,1.5 S,2022,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2659.9
CUST0429,Indra Wijaya,083831963296,Jl. Glugur No. 9,Medan Barat,Medan,20231,CAR0429,BK 2658 WW,Avanza,1.3 E,2018,Bensin,RWD,MT,Semi-Sintetik,7000,Heavy Daily,3726.7
CUST0430,Maruli Rahman,081288612449,"Komp. Tasbih Blok A5, Jl. Marelan Raya",Medan Amplas,Medan,20148,CAR0430,BK 3413 ML,Avanza,1.5 G,2016,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,628.8
CUST0431,Dimas Pratama,082272745628,Jl. Karya Wisata No. 52,Medan Deli,Medan,20241,CAR0431,BK 5140 DP,Rush,1.5 S TRD,2020,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,537.1
CUST0432,Gunawan Salim,082380835245,Jl. Krakatau No. 178,Medan Baru,Medan,20153,CAR0432,BK 4707 GX,Fortuner,2.4 VRZ 4x2,2023,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,3213.0
CUST0433,Surya Pulungan,083830022177,Jl. Menteng No. 42,Medan Helvetia,Medan,20124,CAR0433,BK 9204 UR,Raize,1.0 Turbo,2022,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2616.7
CUST0434,Fahmi Tarigan,085111899618,Jl. Glugur No. 232,Medan Maimun,Medan,20151,CAR0434,BK 3953 KY,Avanza,1.5 Veloz,2025,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,2782.0
CUST0435,Dimas Saputra,085156602767,"Komp. Citra Garden Blok D1, Jl. Marelan Raya",Medan Timur,Medan,20231,CAR0435,BK 4887 CY,Avanza,1.5 Veloz,2025,Bensin,FWD,AT,Full-Sintetik,9500,Heavy Daily,3546.5
CUST0436,Agus Effendi,085169029727,Jl. Iskandar Muda No. 186,Medan Amplas,Medan,20148,CAR0436,BK 7317 LX,Avanza,1.5 G,2024,Bensin,FWD,MT,Semi-Sintetik,7000,Heavy Daily,2324.7
CUST0437,Reza Pohan,083835502429,Jl. Menteng No. 46,Medan Barat,Medan,20231,CAR0437,BK 2840 JG,Yaris,1.5 S,2022,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,897.9
CUST0438,Dimas Pratama,089694135551,"Komp. Royal Sumatra Blok E20, Jl. HM Yamin",Medan Selayang,Medan,20131,CAR0438,BK 8847 JS,Rush,1.5 S TRD,2017,Bensin,RWD,AT,Semi-Sintetik,7000,Heavy Daily,2712.3
CUST0439,Maya Susanto,083835037693,"Komp. Cemara Asri Blok B2, Jl. Pasar Merah",Medan Selayang,Medan,20131,CAR0439,BK 2155 YZ,Fortuner,2.4 VRZ 4x2,2017,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,734.3
CUST0440,Agus Dalimunthe,081328516493,Jl. Sutomo No. 232,Medan Marelan,Medan,20255,CAR0440,BK 4394 PB,Calya,1.2 G,2017,Bensin,FWD,MT,Mineral,4500,Light Commuter,840.6
CUST0441,Robby Purba,081252558421,Jl. Setia Budi No. 53,Medan Perjuangan,Medan,20233,CAR0441,BK 2449 HE,Agya,1.2 G,2023,Bensin,FWD,AT,Mineral,4500,Weekend Warrior,1486.7
CUST0442,Santi Damanik,081152053203,"Perumahan J City Blok A12, Jl. Halat",Medan Tuntungan,Medan,20135,CAR0442,BK 2003 EL,Avanza,1.5 G,2022,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3788.2
CUST0443,Indra Santoso,085177563322,"Perumahan J City Blok D23, Jl. Krakatau",Medan Area,Medan,20214,CAR0443,BK 5390 YM,Innova Reborn,2.4 V Diesel,2022,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,954.9
