customer_id,car_id,nama_pemilik,no_telepon,nopol,model,bahan_bakar,penggerak,jenis_oli,last_oil_date,km_saat_servis,days_since_last_oil,estimated_current_km,estimated_km_since_oil,interval_oli_km,predicted_interval_days,progress_day_model,progress_km_rule,prob_due_14d_conditional,priority_score,alert_tier,status_rekomendasi,wa_message,visit_id,tanggal,next_best_offer
CUST0125,CAR0125,Gunawan Harahap,085190066916,BK 1174 PG,Innova Reborn,Bensin,RWD,Semi-Sintetik,2026-06-02,216136,14,217680.0,1544.0,7000,54.127444431610364,0.258648826801511,0.22057142857142858,0.000770786906811915,0.13906780691086157,Monitor,Monitor,"Halo Gunawan Harahap, kendaraan Toyota Innova Reborn BK 1174 PG sudah mencapai 22% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V001379,2026-06-02,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716)"
CUST0288,CAR0288,Togar Effendi,083830939735,BK 3395 CM,Rush,Bensin,RWD,Semi-Sintetik,2026-05-25,119192,22,120695.0,1503.0,7000,84.26723184059551,0.2610741983505095,0.21471428571428572,2.1943852706164653e-05,0.13867335478261658,Monitor,Monitor,"Halo Togar Effendi, kendaraan Toyota Rush BK 3395 CM sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V003173,2026-05-25,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0136,CAR0136,Surya Wirawan,081146225880,BK 3507 AR,Avanza,Bensin,FWD,Semi-Sintetik,2026-05-23,117614,24,119029.0,1415.0,7000,89.67791694102266,0.26762441433361767,0.20214285714285715,1.8518761300173416e-05,0.13856030116509296,Monitor,Monitor,"Halo Surya Wirawan, kendaraan Toyota Avanza BK 3507 AR sudah mencapai 20% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V001495,2026-05-23,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0038,CAR0546,Robby Tanjung,082199507713,BK 8291 XT,Avanza,Bensin,RWD,Semi-Sintetik,2026-04-15,83689,62,85332.0,1643.0,7000,250.85049768659638,0.2471591668016564,0.2347142857142857,4.808456212352352e-09,0.13756788569139958,Monitor,Monitor,"Halo Robby Tanjung, kendaraan Toyota Avanza BK 8291 XT sudah mencapai 23% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V006273,2026-04-15,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0239,CAR0239,Robby Tarigan,085182887907,BK 1376 RL,Agya,Bensin,FWD,Mineral,2026-05-30,110130,17,111085.0,955.0,4500,65.92487290722607,0.25786928742242016,0.21222222222222223,0.00014445876941335362,0.13701818531474383,Monitor,Monitor,"Halo Robby Tarigan, kendaraan Toyota Agya BK 1376 RL sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007343,2026-06-12,"Aki/Accu (conf 12%, lift 1.16, avg Rp1,384,557)"
CUST0516,CAR0516,Ayu Pulungan,082312676103,BK 3874 LC,Agya,Bensin,FWD,Mineral,2026-06-02,128619,14,129580.0,961.0,4500,54.56215777472889,0.2565880927547236,0.21355555555555555,0.0006749076822577966,0.13689464794018177,Monitor,Monitor,"Halo Ayu Pulungan, kendaraan Toyota Agya BK 3874 LC sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005912,2026-06-02,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0146,CAR0146,Dewi Damanik,081114867756,BK 2029 CA,Calya,Bensin,FWD,Mineral,2026-06-06,174929,10,175891.0,962.0,4500,39.99189956819548,0.2500506379535105,0.2137777777777778,0.0070790794300853435,0.13550265138635553,Monitor,Monitor,"Halo Dewi Damanik, kendaraan Toyota Calya BK 2029 CA sudah mencapai 21% dari interval ideal ganti oli dan estimasi 1% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007192,2026-06-09,
CUST0166,CAR0166,Wahyu Pratama,082381676873,BK 2469 BL,Fortuner,Diesel,4x4,Full-Sintetik,2026-06-03,188788,13,190060.0,1272.0,6000,52.3766172081799,0.24820236000216006,0.212,0.0007275506405681779,0.13351666459687725,Monitor,Monitor,"Halo Wahyu Pratama, kendaraan Toyota Fortuner BK 2469 BL sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V001908,2026-06-03,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0021,CAR0605,Wahyu Rahman,085380431584,BK 9405 UG,Avanza,Bensin,RWD,Semi-Sintetik,2026-04-13,59696,64,61270.0,1574.0,7000,268.35447684685363,0.23849052474173538,0.22485714285714287,1.4548919562551815e-09,0.1324179545282987,Monitor,Monitor,"Halo Wahyu Rahman, kendaraan Toyota Avanza BK 9405 UG sudah mencapai 22% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V006923,2026-04-13,"Filter Udara (conf 82%, lift 1.20, avg Rp190,014); Wiper (conf 10%, lift 1.18, avg Rp149,851); Oli Gardan/Transfer (conf 4%, lift 1.18, avg Rp351,716)"
CUST0530,CAR0530,Andi Rahman,083876828944,BK 3621 JH,Agya,Bensin,FWD,Mineral,2026-05-18,83131,29,84166.0,1035.0,4500,123.78805306170113,0.2342713960089928,0.23,1.887091664444612e-07,0.131899540176339,Monitor,Monitor,"Halo Andi Rahman, kendaraan Toyota Agya BK 3621 JH sudah mencapai 23% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V006133,2026-05-18,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0468,CAR0468,Siti Panjaitan,082183355423,BK 9084 GT,Raize,Bensin,FWD,Full-Sintetik,2026-05-23,161620,24,163543.0,1923.0,9500,97.91995060188763,0.24509816286138267,0.20242105263157895,2.7124023828413667e-06,0.13035394376918022,Monitor,Monitor,"Halo Siti Panjaitan, kendaraan Toyota Raize BK 9084 GT sudah mencapai 20% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005351,2026-05-23,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0291,CAR0291,Hermanto Wijaya,085229757553,BK 9614 YR,Innova Reborn,Diesel,RWD,Full-Sintetik,2026-05-06,94995,41,96338.0,1343.0,6000,176.69548078461833,0.23203762664409427,0.22383333333333333,1.0282462359916663e-08,0.1298471313118706,Monitor,Monitor,"Halo Hermanto Wijaya, kendaraan Toyota Innova Reborn BK 9614 YR sudah mencapai 22% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V003196,2026-05-06,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0165,CAR0600,Taufik Wirawan,085220067397,BK 6830 TT,Hilux,Diesel,4x4,Full-Sintetik,2026-05-23,98608,24,99759.0,1151.0,6000,96.5171674699394,0.24866042621355297,0.19183333333333333,3.7615232759132753e-06,0.12954272050679413,Monitor,Monitor,"Halo Taufik Wirawan, kendaraan Toyota Hilux BK 6830 TT sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007733,2026-06-06,"Tune Up / Servis Berkala (conf 19%, lift 1.08, avg Rp532,492)"
CUST0251,CAR0251,Taufik Maulana,082267436932,BK 4335 DR,Avanza,Bensin,FWD,Semi-Sintetik,2026-04-23,59596,54,61095.0,1499.0,7000,234.82165501675456,0.22996175542731395,0.21414285714285713,1.306290213434978e-09,0.12714788194786342,Monitor,Monitor,"Halo Taufik Maulana, kendaraan Toyota Avanza BK 4335 DR sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002793,2026-04-23,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0298,CAR0298,Budi Pratama,082378361977,BK 3048 AN,Avanza,Bensin,FWD,Semi-Sintetik,2026-05-16,63566,31,64840.0,1274.0,7000,125.58761663175119,0.24683962345506083,0.182,4.0918835006235536e-07,0.12690792331177483,Monitor,Monitor,"Halo Budi Pratama, kendaraan Toyota Avanza BK 3048 AN sudah mencapai 18% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V003259,2026-05-16,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0371,CAR0371,Frans Tarigan,089629354162,BK 8211 NB,Rush,Bensin,RWD,Semi-Sintetik,2026-05-30,126385,17,127765.0,1380.0,7000,71.89264073962656,0.2364637023359438,0.19714285714285715,2.6569086535485008e-05,0.12613591431473117,Monitor,Monitor,"Halo Frans Tarigan, kendaraan Toyota Rush BK 8211 NB sudah mencapai 20% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004198,2026-05-30,"Filter Oli (conf 85%, lift 1.18, avg Rp90,360); Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492)"
CUST0021,CAR0021,Wahyu Rahman,085380431584,BK 1763 UM,Avanza,Bensin,FWD,Full-Sintetik,2026-02-16,28706,120,30695.0,1989.0,9500,522.5375637489153,0.22964856179729357,0.2093684210526316,3.0374379485605906e-11,0.12607815687409013,Monitor,Monitor,"Halo Wahyu Rahman, kendaraan Toyota Avanza BK 1763 UM sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V000230,2026-02-16,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0456,CAR0602,Taufik Dalimunthe,089629922758,BK 6884 UR,Avanza,Bensin,FWD,Semi-Sintetik,2026-05-04,91785,43,93274.0,1489.0,7000,192.04940551461496,0.2239007191132789,0.21271428571428572,2.675007473727018e-09,0.12463978788564387,Monitor,Monitor,"Halo Taufik Dalimunthe, kendaraan Toyota Avanza BK 6884 UR sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V006892,2026-05-04,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0391,CAR0391,Roni Maulana,085260885835,BK 6153 SB,Avanza,Bensin,FWD,Semi-Sintetik,2026-03-26,47330,82,48755.0,1425.0,7000,362.74964772894447,0.22605121883198198,0.20357142857142857,8.426106595427222e-11,0.12359973263198494,Monitor,Monitor,"Halo Roni Maulana, kendaraan Toyota Avanza BK 6153 SB sudah mencapai 20% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004430,2026-03-26,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0490,CAR0490,Edy Nasution,089653463474,BK 6453 KD,Avanza,Bensin,FWD,Semi-Sintetik,2026-06-03,140098,13,141425.0,1327.0,7000,56.652610740206775,0.229468683440105,0.18957142857142859,0.00018505424459786592,0.12208056111234722,Monitor,Monitor,"Halo Edy Nasution, kendaraan Toyota Avanza BK 6453 KD sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005637,2026-06-03,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0512,CAR0512,Wahyu Nugroho,083848619180,BK 2994 BK,Calya,Bensin,FWD,Mineral,2026-05-19,65016,28,65970.0,954.0,4500,129.97061635598556,0.2154333093513141,0.212,2.8620863886752898e-08,0.12139221772194475,Monitor,Monitor,"Halo Wahyu Nugroho, kendaraan Toyota Calya BK 2994 BK sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005869,2026-05-19,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0447,CAR0447,Erlina Santoso,082226586191,BK 8842 WF,Raize,Bensin,FWD,Full-Sintetik,2026-01-08,72872,159,74758.0,1886.0,9500,713.7761128388696,0.22275892557908172,0.1985263157894737,4.638816068642858e-12,0.12138353587092053,Monitor,Monitor,"Halo Erlina Santoso, kendaraan Toyota Raize BK 8842 WF sudah mencapai 20% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005103,2026-01-08,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0012,CAR0012,Agus Batubara,082249086956,BK 9916 KG,Avanza,Bensin,RWD,Semi-Sintetik,2026-05-30,148073,17,149387.0,1314.0,7000,75.10977017673876,0.22633540163946397,0.18771428571428572,1.0607826216632152e-05,0.12053409558459309,Monitor,Monitor,"Halo Agus Batubara, kendaraan Toyota Avanza BK 9916 KG sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V000132,2026-05-30,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0501,CAR0501,Andi Daulay,085183114710,BK 4554 BN,Raize,Bensin,FWD,Full-Sintetik,2025-12-12,53684,186,55517.0,1833.0,9500,846.9931279183697,0.21960036494880042,0.19294736842105265,1.8750226852332805e-12,0.11910960749905194,Monitor,Monitor,"Halo Andi Daulay, kendaraan Toyota Raize BK 4554 BN sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005734,2025-12-12,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0525,CAR0525,Indah Sembiring,081291398993,BK 3780 BZ,Avanza,Bensin,FWD,Semi-Sintetik,2026-05-30,102413,17,103638.0,1225.0,7000,74.67170048723156,0.22766322300249348,0.175,1.2021839302968175e-05,0.11847831837680972,Monitor,Monitor,"Halo Indah Sembiring, kendaraan Toyota Avanza BK 3780 BZ sudah mencapai 18% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V006053,2026-05-30,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0323,CAR0323,Surya Saputra,089620364178,BK 2826 TX,Veloz,Bensin,FWD,Full-Sintetik,2026-04-24,109368,53,111305.0,1937.0,9500,251.40154230030367,0.2108181179600344,0.20389473684210527,1.0546557774221103e-10,0.11807892396958684,Monitor,Monitor,"Halo Surya Saputra, kendaraan Toyota Veloz BK 2826 TX sudah mencapai 20% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V008111,2026-06-12,"Tune Up / Servis Berkala (conf 19%, lift 1.08, avg Rp532,492)"
CUST0311,CAR0311,Dimas Maulana,085324652005,BK 7768 LT,Vios,Bensin,FWD,Full-Sintetik,2026-05-15,110538,32,112183.0,1645.0,9500,140.6115155296642,0.22757737785173862,0.1731578947368421,3.9759235122059345e-08,0.1180766234568912,Monitor,Monitor,"Halo Dimas Maulana, kendaraan Toyota Vios BK 7768 LT sudah mencapai 17% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V003400,2026-05-15,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0320,CAR0541,Robby Hutabarat,085314674759,BK 3060 GE,Fortuner,Diesel,4x4,Full-Sintetik,2026-05-21,91625,26,92872.0,1247.0,6000,125.61428207657974,0.2069828332430329,0.20783333333333334,1.9225409231990813e-08,0.11746037507292346,Monitor,Monitor,"Halo Robby Hutabarat, kendaraan Toyota Fortuner BK 3060 GE sudah mencapai 21% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V006229,2026-05-21,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0513,CAR0513,Erlina Susanto,081172992791,BK 7382 LK,Camry,Hybrid,FWD,Full-Sintetik,2026-04-03,88899,74,90924.0,2025.0,10000,353.3962450349624,0.20939667876968807,0.2025,1.197523096533158e-11,0.11727878221734858,Monitor,Monitor,"Halo Erlina Susanto, kendaraan Toyota Camry BK 7382 LK sudah mencapai 20% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005873,2026-04-03,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0521,CAR0521,Sari Silalahi,081130547411,BK 3854 BL,Raize,Bensin,FWD,Full-Sintetik,2026-05-30,162778,17,164513.0,1735.0,9500,78.32148238666927,0.2170541144263823,0.18263157894736842,4.2366483316978555e-06,0.1161134599097303,Monitor,Monitor,"Halo Sari Silalahi, kendaraan Toyota Raize BK 3854 BL sudah mencapai 18% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V008215,2026-06-04,
CUST0376,CAR0573,Fitri Pratama,082259387234,BK 2772 WV,Corolla Cross,Hybrid,FWD,Full-Sintetik,2026-05-19,110063,28,111797.0,1734.0,10000,126.86280123221852,0.2207108760648194,0.1734,5.453247667704627e-08,0.11560732940363863,Monitor,Monitor,"Halo Fitri Pratama, kendaraan Toyota Corolla Cross BK 2772 WV sudah mencapai 17% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V006617,2026-05-19,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0075,CAR0075,Fahmi Silalahi,082138295673,BK 1908 UU,Avanza,Bensin,RWD,Semi-Sintetik,2026-04-21,40812,56,42169.0,1357.0,7000,274.0759449501148,0.20432292958140744,0.19385714285714287,2.7339356374518445e-11,0.1136898360887122,Monitor,Monitor,"Halo Fahmi Silalahi, kendaraan Toyota Avanza BK 1908 UU sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V000824,2026-04-21,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0123,CAR0123,Hadi Wibowo,085170975793,BK 2808 CU,Innova Reborn,Diesel,RWD,Full-Sintetik,2026-06-05,139831,11,140897.0,1066.0,6000,52.27849342682933,0.21041157231120206,0.17766666666666667,0.0001968787681368841,0.11271377499599462,Monitor,Monitor,"Halo Hadi Wibowo, kendaraan Toyota Innova Reborn BK 2808 CU sudah mencapai 18% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V001347,2026-06-05,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0428,CAR0428,Andi Maulana,081165137338,BK 6775 PZ,Yaris,Bensin,FWD,Full-Sintetik,2026-05-28,171343,19,173003.0,1660.0,9500,90.27794132816052,0.2104611571827381,0.17473684210526316,6.655443935861698e-07,0.11211655921971565,Monitor,Monitor,"Halo Andi Maulana, kendaraan Toyota Yaris BK 6775 PZ sudah mencapai 17% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004854,2026-05-28,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0103,CAR0103,Reza Batubara,085231156043,BK 8351 YS,Fortuner,Diesel,RWD,Full-Sintetik,2026-05-07,59932,40,61084.0,1152.0,6000,199.26934863067535,0.20073333041367925,0.192,1.771338238726579e-10,0.11200222117825248,Monitor,Monitor,"Halo Reza Batubara, kendaraan Toyota Fortuner BK 8351 YS sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V001140,2026-05-07,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0245,CAR0245,Yuni Silalahi,081328984534,BK 3772 TM,Avanza,Bensin,FWD,Semi-Sintetik,2026-05-14,115022,33,116370.0,1348.0,7000,164.6543637636933,0.20041983246408548,0.19257142857142856,8.547357038880842e-10,0.11200155774599409,Monitor,Monitor,"Halo Yuni Silalahi, kendaraan Toyota Avanza BK 3772 TM sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002708,2026-05-14,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Aki/Accu (conf 12%, lift 1.16, avg Rp1,384,557)"
CUST0410,CAR0410,Lestari Setiawan,085362049413,BK 6028 ME,Raize,Bensin,FWD,Full-Sintetik,2026-05-26,97835,21,99476.0,1641.0,9500,99.91862318879377,0.21017103048268607,0.17273684210526316,2.329737911545305e-07,0.1116101145441062,Monitor,Monitor,"Halo Lestari Setiawan, kendaraan Toyota Raize BK 6028 ME sudah mencapai 17% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004657,2026-05-26,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0345,CAR0345,Erlina Tanjung,081275121013,BK 2533 CX,Yaris,Bensin,FWD,Full-Sintetik,2026-04-16,83867,61,85674.0,1807.0,9500,305.13178484119885,0.1999136210334381,0.19021052631578947,7.818346762164112e-12,0.11134376630992462,Monitor,Monitor,"Halo Erlina Tanjung, kendaraan Toyota Yaris BK 2533 CX sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007321,2026-05-09,
CUST0240,CAR0240,Taufik Purba,085249175314,BK 2576 SF,Corolla Cross,Hybrid,FWD,Full-Sintetik,2026-03-05,77881,103,79732.0,1851.0,10000,523.6274650750663,0.19670473164587365,0.1851,2.9854016580573563e-13,0.10914506827019846,Monitor,Monitor,"Halo Taufik Purba, kendaraan Toyota Corolla Cross BK 2576 SF sudah mencapai 19% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002661,2026-03-05,"Filter Oli (conf 85%, lift 1.18, avg Rp90,360); Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492)"
